# Date: 20170922
# RBS Modification: sd0
# Shock Rate: None
# Purpose: Process intensity data from 20170922
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# sd0.
area,intensity,date,rbs,mean_bg,exposure_ms
5.8112,194383.1068341792,20170922,sd0,137460.8067508637,25
6.348800000000001,203691.7119934876,20170922,sd0,137460.8067508637,25
11.136000000000001,209388.280111854,20170922,sd0,137460.8067508637,25
6.272,186976.99664819115,20170922,sd0,137460.8067508637,25
14.617600000000001,191769.54776765252,20170922,sd0,137460.8067508637,25
5.7856000000000005,215910.74850757458,20170922,sd0,137460.8067508637,25
5.7856000000000005,217996.87526387544,20170922,sd0,135611.98762383361,25
6.8864,191507.08598180098,20170922,sd0,135611.98762383361,25
4.352,195687.44598710982,20170922,sd0,135611.98762383361,25
4.7616000000000005,180330.6686337239,20170922,sd0,135611.98762383361,25
6.6816,189192.55342435584,20170922,sd0,135611.98762383361,25
5.7856000000000005,254428.58489810588,20170922,sd0,138974.4189416477,25
5.1456,205102.93084137334,20170922,sd0,138974.4189416477,25
6.195200000000001,207239.64135347577,20170922,sd0,138974.4189416477,25
6.7072,207031.21433673977,20170922,sd0,138974.4189416477,25
6.6048,192747.40888898313,20170922,sd0,138974.4189416477,25
4.454400000000001,171184.9221024695,20170922,sd0,138974.4189416477,25
7.4496,209064.1716617622,20170922,sd0,138974.4189416477,25
15.795200000000001,202699.2115320523,20170922,sd0,138974.4189416477,25
12.3648,221202.95629796392,20170922,sd0,143056.09919058313,25
11.5456,190321.3937177557,20170922,sd0,143056.09919058313,25
5.8112,184253.45112795653,20170922,sd0,143056.09919058313,25
10.1376,174419.32979003454,20170922,sd0,143056.09919058313,25
7.654400000000001,190672.7059430014,20170922,sd0,143056.09919058313,25
27.52,192878.38283002688,20170922,sd0,143056.09919058313,25
5.376,206223.41795162795,20170922,sd0,146324.4043788211,25
4.7872,221684.26162886486,20170922,sd0,146324.4043788211,25
4.5312,252121.09370429168,20170922,sd0,146324.4043788211,25
8.32,195532.28292609943,20170922,sd0,146324.4043788211,25
24.012800000000002,245048.11616839137,20170922,sd0,142616.87562758825,25
4.736000000000001,205472.4233686355,20170922,sd0,142616.87562758825,25
9.3696,194868.1213663738,20170922,sd0,142616.87562758825,25
14.796800000000001,189169.85693178346,20170922,sd0,142616.87562758825,25
9.958400000000001,191963.86851218273,20170922,sd0,142616.87562758825,25
5.248,194259.15546506664,20170922,sd0,142616.87562758825,25
8.96,217049.17847514426,20170922,sd0,145526.1973007571,25
7.1424,247742.08592854402,20170922,sd0,145526.1973007571,25
7.372800000000001,209197.0135212381,20170922,sd0,145526.1973007571,25
15.5648,201223.574368918,20170922,sd0,145526.1973007571,25
6.0416,204115.78958819556,20170922,sd0,135389.95330646134,25
6.348800000000001,199238.24917377371,20170922,sd0,135389.95330646134,25
6.8864,246123.46385543043,20170922,sd0,135389.95330646134,25
6.656000000000001,178298.04143474525,20170922,sd0,135389.95330646134,25
3.8144,223895.90688282563,20170922,sd0,135389.95330646134,25
7.6288,162727.09466197863,20170922,sd0,135389.95330646134,25
8.166400000000001,232694.32592657543,20170922,sd0,143312.013116536,25
7.065600000000001,239318.50746191468,20170922,sd0,143312.013116536,25
6.348800000000001,209116.5933413075,20170922,sd0,143312.013116536,25
10.8544,219964.36161006082,20170922,sd0,143312.013116536,25
17.689600000000002,183878.6412799747,20170922,sd0,143312.013116536,25
6.8608,196283.60393169688,20170922,sd0,148826.7409171983,25
5.171200000000001,222313.7289404716,20170922,sd0,148826.7409171983,25
12.9024,232734.7891268939,20170922,sd0,148826.7409171983,25
31.1808,210475.3157815956,20170922,sd0,148826.7409171983,25
7.091200000000001,213582.16871923377,20170922,sd0,148452.19753497152,25
11.520000000000001,227427.10768591508,20170922,sd0,148452.19753497152,25
7.8592,209109.39307527122,20170922,sd0,148452.19753497152,25
5.0688,173387.20270734615,20170922,sd0,148452.19753497152,25
2.8160000000000003,306150.8005594197,20170922,sd0,147656.58314245543,25
5.478400000000001,242862.06286180628,20170922,sd0,147656.58314245543,25
18.6368,250371.8200796372,20170922,sd0,147656.58314245543,25
9.3952,216154.20538389497,20170922,sd0,147656.58314245543,25
19.046400000000002,201048.03248346734,20170922,sd0,147656.58314245543,25
6.016,197744.21340553724,20170922,sd0,147656.58314245543,25
13.5936,232001.4870747021,20170922,sd0,143243.6862947005,25
5.7344,210788.98191420743,20170922,sd0,143243.6862947005,25
5.5808,198174.59853517878,20170922,sd0,143243.6862947005,25
5.376,235687.75102494188,20170922,sd0,143243.6862947005,25
10.0096,204469.70225054637,20170922,sd0,136855.95894222017,25
4.5056,218224.07110365247,20170922,sd0,136855.95894222017,25
4.4288,208408.5689280791,20170922,sd0,136855.95894222017,25
7.9104,223553.79235349962,20170922,sd0,136855.95894222017,25
9.3952,217569.84594040448,20170922,sd0,136855.95894222017,25
8.704,187163.37539377433,20170922,sd0,136855.95894222017,25
11.571200000000001,175231.23884740836,20170922,sd0,136855.95894222017,25
5.376,187524.34356318353,20170922,sd0,139199.8817371431,25
7.424,206594.3213938465,20170922,sd0,139199.8817371431,25
10.521600000000001,187625.42122483545,20170922,sd0,139199.8817371431,25
6.8352,239074.88264617324,20170922,sd0,139199.8817371431,25
7.296,185230.8018514908,20170922,sd0,139199.8817371431,25
7.3216,195066.22105097226,20170922,sd0,139199.8817371431,25
6.3744000000000005,219748.9205235508,20170922,sd0,138859.55899406728,25
8.9856,208704.8910456209,20170922,sd0,138859.55899406728,25
5.0176,202330.64522509283,20170922,sd0,138859.55899406728,25
13.0816,189939.03567404818,20170922,sd0,138859.55899406728,25
9.0112,231366.11446762303,20170922,sd0,146433.7141016327,25
6.8096000000000005,213274.44590187148,20170922,sd0,146433.7141016327,25
3.0208,173595.6010222355,20170922,sd0,146433.7141016327,25
10.956800000000001,226126.47740563433,20170922,sd0,146433.7141016327,25
5.6576,191301.1418683086,20170922,sd0,146433.7141016327,25
6.6048,194511.90540050657,20170922,sd0,146433.7141016327,25
2.0992,180249.4017149607,20170922,sd0,143344.05243411066,25
11.084800000000001,229469.88055942697,20170922,sd0,143344.05243411066,25
8.832,238163.65806745086,20170922,sd0,143344.05243411066,25
6.3232,202402.58093285043,20170922,sd0,143344.05243411066,25
7.654400000000001,231827.1068522199,20170922,sd0,143344.05243411066,25
6.144,210795.94687547802,20170922,sd0,143344.05243411066,25
1.7152,155758.26894602232,20170922,sd0,143344.05243411066,25
19.430400000000002,193347.07811355678,20170922,sd0,143344.05243411066,25
9.4976,236028.44715384598,20170922,sd0,145275.62630287907,25
9.3184,238940.39419036903,20170922,sd0,145275.62630287907,25
4.9664,256401.44862940692,20170922,sd0,145275.62630287907,25
5.7344,216840.39997175676,20170922,sd0,145275.62630287907,25
6.9632000000000005,205719.65540723194,20170922,sd0,145275.62630287907,25
5.4272,174258.9310179564,20170922,sd0,145275.62630287907,25
6.7328,203149.79946457152,20170922,sd0,129721.73657882615,25
6.2976,197069.63870018686,20170922,sd0,129721.73657882615,25
7.3472,201587.2630252852,20170922,sd0,129721.73657882615,25
5.7088,155044.3192955922,20170922,sd0,129721.73657882615,25
